Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
3347,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15342,-30,30792,3055,6148,7,27,26,15,0,54608,49211,920,2000,1596,1488,-57681.159420,-24.200000,-19.000000,1538.480000,14.431237,
3348,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15323,-4,30728,3069,6152,-459,-278,-134,-22,0,54608,49211,920,2000,3373,1519,6895.761741,-3.800000,-7.000000,1630.109000,321.688934,
3349,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15341,-40,30707,3062,6155,-383,-221,-106,-18,0,54608,49211,920,2000,3635,1519,6694.214876,-8.700000,-15.500000,1668.674500,390.391157,
3350,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15411,-32,30853,3078,6177,-722,-449,-250,-92,0,54608,49211,920,2000,3755,1524,8737.833094,-7.300000,-10.500000,1701.213000,461.209952,
3351,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15267,12,30571,3057,6129,-290,-167,-82,-24,0,54608,49211,920,2000,3927,1510,7293.318233,-0.100000,-7.500000,1669.162000,433.908318,
3352,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15343,-34,30789,3068,6144,-26,-3,7,9,0,65402,47689,921,2000,4078,1518,-1449.275362,-10.900000,-4.000000,1694.915500,474.283317,
3353,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15193,-17,30425,3035,6090,3,1,1,2,0,65402,47689,921,2000,3197,1508,35555.555556,-7.500000,-10.000000,1614.751500,305.163472,
3354,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15423,-3,30925,3093,6183,-34,-31,-34,-33,0,65402,47689,921,2000,2768,1532,-Inf,0.500000,1.500000,1621.766500,212.664073,
3355,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15360,-11,30927,3075,6151,-5,5,30,34,0,65402,47689,921,2000,1599,1470,-10845.070423,-17.700000,-0.500000,1538.145500,14.563527,
3356,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15317,-19,30685,3065,6148,-179,-98,-33,-16,0,65402,47689,921,2000,3229,1519,6474.127557,-3.500000,-9.000000,1624.314000,278.335167,
3357,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15337,-35,30733,3064,6149,-89,-48,-4,10,0,65402,47689,921,2000,2702,1522,3069.403715,-9.300000,-10.500000,1613.162000,217.735353,
3358,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15429,-1,30873,3080,6181,-134,-83,-26,-14,0,65402,47689,921,2000,2694,1528,6938.449241,-7.300000,-10.500000,1620.308000,219.344699,
3359,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15268,-6,30592,3058,6127,-59,-48,-26,-30,0,65402,47689,921,2000,3135,1515,21590.214067,-1.200000,-5.500000,1626.741500,294.609010,
3360,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15322,-27,30675,3063,6144,-45,-27,-12,-4,0,38811,38368,923,2000,2241,1522,7294.685990,-4.500000,-9.000000,1572.736500,123.395057,
3361,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15250,-14,30632,3056,6090,12,14,15,16,0,38811,38368,923,2000,1786,1510,-76410.256410,-7.200000,11.000000,1534.448500,41.531667,
3362,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15419,8,30884,3084,6183,-8,9,9,16,0,38811,38368,923,2000,1667,1533,-9351.851852,-4.400000,-7.500000,1555.291000,23.992901,
3363,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15323,10,30896,3035,6151,-42,-48,-5,-18,0,38811,38368,923,2000,1594,1486,13043.478261,-54.600000,-40.500000,1538.862500,15.321573,
3364,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15477,9,31309,3112,6148,-48,-42,-35,-28,0,38811,38368,923,2000,1996,1523,34726.368159,-18.900000,38.000000,1564.574000,84.969980,
3365,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15346,-12,30718,3070,6149,-155,-143,-152,-140,0,38811,38368,923,2000,2204,1519,269814.814815,-1.800000,-4.500000,1566.735000,96.622036,
3366,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15429,-6,30930,3097,6181,-67,-29,-16,14,0,38811,38368,923,2000,2315,1527,3046.875000,4.000000,6.500000,1588.235000,137.291412,
3367,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15365,11,30886,3077,6127,-63,-36,-3,2,0,38811,38368,923,2000,2348,1519,3976.608187,-11.600000,13.500000,1581.234000,138.003584,
3368,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15312,-33,30678,3068,6144,11,9,12,6,0,30741,35216,924,2000,2338,1523,49444.444444,0.200000,-4.000000,1575.292000,129.269377,
3369,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15189,-16,30447,3036,6090,18,20,18,15,0,30741,35216,924,2000,2051,1511,104242.424242,-8.700000,-9.000000,1548.396500,82.170763,
3370,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15425,1,30877,3082,6183,-169,-168,-167,-160,0,30741,35216,924,2000,2186,1532,391904.761905,-5.700000,-9.500000,1576.589000,104.625891,
3371,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15358,2,30840,3054,6151,-19,-42,-27,-31,0,30741,35216,924,2000,1590,1485,-97777.777778,-30.000000,-21.500000,1537.897000,13.778875,
3372,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15306,-29,30662,3062,6148,-43,-17,3,10,0,30741,35216,924,2000,2535,1521,1042.830540,-4.200000,-12.000000,1589.507000,172.139365,
3373,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15431,-24,30986,3092,6149,16,28,42,55,0,30741,35216,924,2000,2168,1523,-21272.264631,-6.600000,17.500000,1576.602500,112.781459,
3374,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15481,5,31094,3102,6181,-84,-26,11,12,0,30741,35216,924,2000,2224,1529,1128.205128,-7.400000,11.500000,1585.890500,114.548525,
3375,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15300,3,30715,3067,6127,-242,-133,-61,-3,0,30741,35216,924,2000,2755,1515,5940.008450,-4.500000,3.500000,1596.206000,204.423024,
3376,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15338,-8,30692,3077,6144,-38,-13,-5,1,0,12825,60251,925,2000,2929,1523,4000.000000,7.800000,5.000000,1603.602500,224.428611,
3377,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15205,11,30441,3045,6090,-171,-112,-68,-35,0,12825,60251,925,2000,3448,1509,10899.705015,0.900000,0.000000,1625.673000,341.918850,
3378,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15418,0,30881,3086,6183,-30,-18,-4,1,0,12825,60251,925,2000,3417,1529,4610.591900,-2.100000,-5.500000,1645.076500,307.633166,
3379,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15249,-44,30724,3069,6151,77,65,11,-16,0,12825,60251,925,2000,1600,1485,3523.523524,-3.400000,-6.500000,1537.189000,14.030085,
3380,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15405,6,31002,3088,6148,-6,0,3,4,0,12825,60251,925,2000,2231,1521,-3838.383838,-12.200000,14.000000,1567.221500,117.520872,
3381,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15348,-41,30719,3069,6149,-148,-105,-53,-14,0,12825,60251,925,2000,2773,1520,8414.096916,-2.900000,-5.500000,1601.755000,196.789128,
3382,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,-13,30887,3094,6181,-204,-110,-34,5,0,12825,60251,925,2000,2486,1530,4798.482693,5.300000,3.500000,1604.907000,175.235794,
3383,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15283,-38,30585,3061,6127,-148,-100,-61,-18,0,12825,60251,925,2000,2518,1516,9370.629371,2.500000,-2.500000,1593.546500,187.384962,
3384,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15348,-33,30720,3073,6144,-1560,-1003,-570,-263,0,26790,13440,928,2000,16383,1482,9756.398397,1.000000,1.000000,2492.653000,2893.751118,
3385,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15188,-35,30405,3044,6090,-745,-474,-256,-88,0,26790,13440,928,2000,10407,1488,8567.077813,3.500000,-1.000000,1999.366000,1551.822489,
3386,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15427,5,30931,3086,6183,-816,-524,-279,-91,0,26790,13440,928,2000,10406,1510,8443.526171,-7.100000,-5.500000,2087.267500,1668.229150,
3387,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15269,-26,30840,3079,6151,72,99,100,99,0,26790,13440,928,2000,1658,1414,-78536.585366,-5.000000,3.500000,1539.067000,18.735568,
3388,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15315,-11,30708,3067,6148,-946,-651,-408,-238,0,26790,13440,928,2000,6099,1514,12460.216871,-3.800000,-7.000000,1776.798500,794.574915,
3389,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15324,5,30681,3056,6149,-836,-502,-256,-86,0,26790,13440,928,2000,5513,1516,7884.615385,-12.100000,-18.500000,1788.815000,730.510865,
3390,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15414,-26,30850,3083,6181,-499,-307,-148,-30,0,26790,13440,928,2000,4977,1522,7139.208174,-2.000000,-7.500000,1789.058000,692.506319,
3391,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15289,-23,30594,3053,6127,-735,-450,-237,-92,0,26790,13440,928,2000,6351,1506,8446.934329,-6.400000,-10.500000,1835.367500,901.922028,
3392,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15327,-9,30692,3067,6137,-121,-88,-51,-17,0,14620,35285,928,2000,2733,1521,9894.937918,-2.200000,-1.500000,1610.321500,199.951277,
3393,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15307,-31,30899,3102,6091,211,228,237,252,0,14620,35285,928,2000,2973,1507,-120505.050505,12.100000,56.500000,1593.934000,234.582352,
3394,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15413,-18,30874,3085,6178,-23,-7,6,5,0,14620,35285,928,2000,2828,1532,-68.728522,-2.400000,-4.000000,1611.058500,206.498903,
3395,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15235,-1,30876,3086,6156,-41,6,50,54,0,14620,35285,928,2000,1596,1478,-6828.774063,-1.600000,8.000000,1538.827000,14.349497,
3396,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15391,10,31079,3091,6152,-57,-36,-40,-35,0,14620,35285,928,2000,3075,1519,41827.956989,-16.900000,15.000000,1627.561500,261.781211,
3397,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15337,-31,30717,3071,6148,-210,-133,-70,-21,0,14620,35285,928,2000,3274,1519,8148.148148,-0.700000,-3.000000,1655.774500,326.038813,
3398,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15469,11,31010,3094,6173,-303,-184,-96,-44,0,14620,35285,928,2000,3479,1527,8747.591522,-7.000000,7.500000,1673.811000,364.934057,
3399,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15278,-13,30580,3059,6128,-294,-192,-102,-31,0,14620,35285,928,2000,3097,1518,8403.488813,1.000000,-5.000000,1635.330000,275.731946,
3400,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15340,-21,30719,3067,6137,-185,-125,-68,-25,0,32718,10961,929,2000,2600,1523,9174.425822,-4.900000,-1.500000,1596.705000,187.878218,
3401,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15175,-4,30382,3040,6091,-7,-10,-6,-4,0,32718,10961,929,2000,2732,1508,31282.051282,1.800000,-5.500000,1572.409500,181.322899,
3402,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15426,0,30860,3079,6178,-156,-99,-54,-17,0,32718,10961,929,2000,2624,1530,8427.128427,-7.000000,-10.000000,1607.453000,189.092810,
3403,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15329,-22,30774,3029,6156,2,10,8,10,0,32718,10961,929,2000,1588,1488,-26060.606061,-48.400000,-49.000000,1537.839500,13.315207,
3404,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15313,-21,30679,3065,6152,-2304,-1505,-840,-360,0,32718,10961,929,2000,6733,1513,9516.186958,-2.900000,-11.000000,1836.333500,951.599531,
3405,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15342,-9,30731,3067,6148,-5973,-3852,-2183,-1021,0,32718,10961,929,2000,16383,1491,9807.362582,-6.100000,-7.000000,2627.346000,3129.621273,
3406,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15409,-2,30840,3083,6173,-7288,-4908,-2837,-1191,0,32718,10961,929,2000,16383,1487,9946.305209,-1.000000,-3.500000,2745.804500,3312.058872,
3407,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15283,11,30640,3058,6128,-2339,-1526,-866,-366,0,32718,10961,929,2000,7629,1502,9578.963368,-6.000000,-6.000000,1907.001000,1129.660280,
3408,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15325,-23,30678,3069,6142,-168,-98,-34,5,0,11239,14701,929,2000,3413,1522,5100.057176,1.200000,-2.000000,1636.842500,316.538150,
3409,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15187,0,30414,3040,6091,-126,-77,-36,-10,0,11239,14701,929,2000,3252,1507,7335.047129,-1.400000,-5.500000,1608.634000,284.214676,
3410,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15626,-39,31572,3170,6178,349,314,275,232,0,11239,14701,929,2000,3335,1529,46666.666667,12.800000,81.000000,1653.031500,332.629989,
3411,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15218,-27,30661,3129,6150,-73,-14,82,165,0,11239,14701,929,2000,1598,1484,-6625.514403,62.900000,54.000000,1537.396500,14.108766,
3412,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15593,-39,31810,3181,6146,554,521,484,432,0,11239,14701,929,2000,2792,1520,79007.444169,0.000000,108.000000,1606.236000,214.144732,
3413,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15353,-35,30745,3067,6153,-411,-240,-96,-24,0,11239,14701,929,2000,2805,1523,6513.409962,-7.500000,-9.500000,1617.454500,238.495637,
3414,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15445,-39,30891,3083,6178,-155,-83,-36,-15,0,11239,14701,929,2000,2939,1527,6980.728051,-6.100000,-6.000000,1639.535500,261.454604,
3415,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15300,-29,30609,3058,6125,-225,-137,-61,-12,0,11239,14701,929,2000,3232,1516,6806.526807,-2.900000,-4.500000,1631.179500,301.130250,
3416,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15315,-21,30661,3054,6142,-41,-25,-14,-8,0,35807,35679,929,2000,2608,1522,10000.000000,-12.100000,-17.000000,1591.592500,177.469063,
3417,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15213,8,30504,3044,6091,-43,-12,-1,-3,0,35807,35679,929,2000,2651,1508,4173.027990,-6.400000,-1.500000,1585.256500,199.328168,
3418,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15537,9,31320,3117,6178,-324,-285,-237,-206,0,35807,35679,929,2000,2835,1526,40281.923715,-15.000000,28.000000,1619.587500,225.395711,
3419,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15304,-50,30810,3058,6150,-38,-61,-88,-90,0,35807,35679,929,2000,1596,1475,-28561.020036,-23.000000,-17.000000,1538.477500,14.685928,
3420,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15314,-26,30663,3067,6146,-275,-181,-91,-39,0,35807,35679,929,2000,3235,1520,8905.597327,0.700000,-6.000000,1629.464000,313.439005,
3421,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15322,-4,30701,3069,6153,-990,-626,-340,-140,0,35807,35679,929,2000,5022,1516,8984.485190,-1.100000,-7.500000,1765.440500,657.686116,
3422,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15401,-22,30825,3081,6178,-670,-410,-206,-73,0,35807,35679,929,2000,4946,1522,8020.050125,-1.500000,-8.000000,1744.850500,611.034884,
3423,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15279,-2,30574,3057,6125,-354,-191,-80,-27,0,35807,35679,929,2000,4092,1514,6617.826618,-0.400000,-5.500000,1666.223000,406.185766,
3424,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15330,-13,30688,3066,6135,-4599,-2965,-1685,-748,0,3751,50682,929,2000,16383,1435,9650.120782,-2.800000,-1.500000,3233.847500,4136.302979,
3425,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15200,-17,30429,3045,6093,-6237,-3965,-2235,-982,0,3751,50682,929,2000,16383,1419,9450.319139,2.100000,-1.500000,3138.264500,4024.434761,
3426,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15438,2,30917,3081,6184,-6026,-3946,-2233,-987,0,3751,50682,929,2000,16383,1434,9730.639731,-10.700000,-11.000000,3251.427000,4177.055377,
3427,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15340,-4,30765,3098,6154,30,40,33,7,0,3751,50682,929,2000,1714,1396,20789.473684,21.500000,21.000000,1541.324000,22.188196,
3428,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15321,-15,30698,3065,6149,-15634,-9934,-5463,-2261,0,3751,50682,929,2000,16383,1409,9110.413396,-4.800000,-9.500000,3443.519000,4345.405739,
3429,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15346,-36,30748,3067,6150,-22848,-15420,-8002,-3030,0,3751,50682,929,2000,16383,1319,8953.822228,-7.800000,-8.000000,3772.502000,4900.942163,
3430,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15420,-19,30887,3087,6174,-23363,-15944,-8522,-3147,0,3751,50682,929,2000,16383,1310,9147.935948,-1.700000,0.000000,3750.903500,4917.659901,
3431,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15271,-11,30538,3050,6126,-15368,-9490,-4919,-1707,0,3751,50682,929,2000,16383,1378,8185.596581,-3.800000,-13.000000,3591.144500,4622.997236,
3432,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15325,4,30691,3064,6135,-64,-42,-24,-4,0,41365,964,930,2000,1964,1522,7946.127946,-5.100000,-3.500000,1556.591000,68.725779,
3433,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15181,-18,30438,3038,6093,-77,-53,-28,-5,0,41365,964,930,2000,2068,1511,7939.142462,-5.800000,-8.500000,1549.273000,89.369729,
3434,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15410,-35,30871,3077,6184,-94,-59,-20,14,0,41365,964,930,2000,1976,1531,3966.942149,-10.100000,-15.000000,1569.969500,70.739166,
3435,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15350,-41,30851,3108,6153,104,64,15,29,0,41365,964,930,2000,1593,1479,9562.043796,22.900000,31.500000,1537.655000,13.637961,
3436,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15307,0,30634,3066,6149,-524,-396,-277,-181,0,41365,964,930,2000,3237,1521,16672.473868,2.600000,-8.500000,1615.796000,264.027937,
3437,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15369,7,30854,3080,6151,-301,-192,-103,-33,0,41365,964,930,2000,2814,1521,8406.121687,-5.400000,4.500000,1617.112000,231.875694,
3438,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15405,5,30883,3087,6174,-381,-263,-171,-94,0,41365,964,930,2000,2628,1529,12563.833508,-1.300000,0.000000,1612.522000,200.976336,
3439,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15304,5,30680,3065,6126,-405,-261,-140,-69,0,41365,964,930,2000,2813,1515,9583.702391,-3.000000,2.000000,1615.229500,252.204764,
3440,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15454,-40,31027,3118,6143,127,103,79,54,0,54783,47583,931,2000,2562,1522,21563.786008,15.300000,46.500000,1586.941500,168.016729,
3441,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15182,0,30390,3045,6092,-118,-78,-57,-36,0,54783,47583,931,2000,2472,1511,14706.616729,6.000000,-1.000000,1572.242000,159.609656,
3442,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15412,11,30880,3085,6179,-98,-64,-46,-28,0,54783,47583,931,2000,2333,1532,13918.128655,-3.000000,-4.500000,1594.578500,150.082030,
3443,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15314,5,30808,3076,6155,-43,-25,-11,-36,0,54783,47583,931,2000,1607,1476,51428.571429,-4.800000,-1.500000,1538.868000,14.883668,
3444,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15311,-40,30650,3062,6148,-263,-152,-80,-32,0,54783,47583,931,2000,2972,1518,8148.148148,-3.000000,-12.000000,1616.686000,268.058806,
3445,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15369,4,30754,3069,6150,-728,-476,-268,-137,0,54783,47583,931,2000,5113,1516,10203.600875,-6.400000,-6.000000,1747.833000,636.161663,
3446,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15396,4,30836,3080,6169,-2042,-1813,-1629,-1467,0,54783,47583,931,2000,4627,1524,57352.889820,-3.600000,-4.500000,1741.280500,585.505888,
3447,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15259,-38,30589,3050,6124,-284,-168,-72,13,0,54783,47583,931,2000,3151,1514,5295.508274,-8.900000,-12.000000,1625.387000,292.827112,
3448,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15347,-37,30710,3061,6143,-496,-315,-188,-73,0,60765,64988,931,2000,4352,1519,9465.138491,-10.000000,-10.500000,1718.541500,515.719383,
3449,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15197,4,30435,3043,6091,-43,-26,-16,-23,0,60765,64988,931,2000,2912,1508,22380.952381,-0.500000,-2.500000,1588.639000,214.672895,
3450,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15395,-13,30837,3080,6179,-160,-119,-70,-24,0,60765,64988,931,2000,2552,1529,10269.876003,-3.700000,-9.500000,1622.576000,202.166786,
3451,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15340,-14,30851,3093,6155,-58,-36,-40,-44,0,60765,64988,931,2000,1589,1483,74736.842105,7.900000,15.500000,1538.156500,14.078637,
3452,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15304,-13,30668,3058,6148,-42,-29,-18,-12,0,60765,64988,931,2000,2250,1521,13333.333333,-8.800000,-16.000000,1572.218000,114.665952,
3453,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15351,4,30749,3074,6150,-50,-34,-15,-10,0,60765,64988,931,2000,2302,1522,9736.211031,-0.900000,-1.000000,1588.374000,140.608844,
3454,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15403,-11,30860,3081,6169,-81,-50,-8,3,0,60765,64988,931,2000,2445,1528,4376.417234,-5.000000,-3.500000,1597.945500,159.007429,
3455,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15275,-20,30598,3060,6124,-12,2,16,19,0,60765,64988,931,2000,2424,1514,-7227.414330,0.200000,-2.000000,1582.426500,148.306206,
3456,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15343,12,30719,3067,6137,-352,-247,-162,-80,0,26479,62989,932,2000,4870,1517,12223.455420,-4.900000,-1.500000,1725.053500,588.191321,
3457,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15198,-36,30445,3035,6089,-336,-199,-99,-35,0,26479,62989,932,2000,6506,1500,7783.316717,-9.500000,-9.500000,1768.925000,819.433391,
3458,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15509,-5,31076,3116,6179,-380,-262,-152,-45,0,26479,62989,932,2000,6100,1520,9207.772795,8.400000,26.500000,1814.924500,840.384359,
3459,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15246,-8,30795,3125,6152,-99,-124,-84,-25,0,26479,62989,932,2000,1596,1487,17786.259542,45.500000,49.000000,1538.705000,14.533065,
3460,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15297,-30,30651,3065,6148,-215,-130,-67,-17,0,26479,62989,932,2000,3165,1523,7549.467275,-0.100000,-9.000000,1619.199000,255.227337,
3461,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15324,-1,30714,3068,6154,-240,-150,-88,-36,0,26479,62989,932,2000,3199,1522,9376.854599,-3.400000,-9.000000,1636.872500,300.225845,
