Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
7187,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-1273,-26,470851,473092,6150,-22,-16,1,17,0,33486,5231,1549,2000,1658,1522,-845.771144,2241.000000,11842.000000,1548.012000,25.968728,
7188,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-4428,-28,466673,462565,6152,-16,-1,9,17,0,33491,5231,1549,2000,1630,1524,-4709.480122,-4108.000000,1165.000000,1541.394000,12.783652,
7189,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-2484,-28,467616,465473,6175,-9,-4,-1,8,0,33484,5231,1549,2000,1613,1531,-1481.481481,-2143.000000,2348.000000,1546.457000,9.916559,
7190,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-7496,-28,467703,460504,6128,6,-2,3,11,0,33489,5231,1549,2000,1645,1518,-18333.333333,-7199.000000,904.000000,1537.176500,18.207069,
7191,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-971,-28,461495,460633,6134,-20,-18,1,4,0,33488,5231,1549,2000,1576,1523,2710.622711,-862.000000,583.000000,1535.582500,5.473773,
7192,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073734200,0,-22015,-28,482551,461389,6080,-78,-66,-55,-52,0,16454,19428,1552,2000,2007,1510,43670.411985,-21162.000000,5389.000000,1537.945500,58.846967,
7193,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073734200,0,-16356,-28,486120,471584,6177,-196,-169,-138,-110,0,16454,19428,1552,2000,1876,1533,32018.454441,-14536.000000,8309.000000,1561.625000,47.989440,
7194,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-29881,-28,496215,467476,6147,-33,-7,29,68,0,16463,19428,1552,2000,2131,1525,-6135.693215,-28739.000000,6451.000000,1563.766500,74.795167,
7195,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-150589,-28,640996,500020,6150,-69,-5,56,115,0,16457,19428,1552,2000,4119,1521,-5970.636215,-140976.000000,38770.000000,1646.047500,368.218230,
7196,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-150440,-28,653879,512863,6152,-195,-68,61,185,0,16459,19428,1552,2000,3956,1520,-3110.060415,-141016.000000,51463.000000,1661.847000,379.580830,
7197,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-150649,-28,673858,535825,6176,-252,-104,49,184,0,16459,19428,1552,2000,3646,1525,-1930.184805,-138033.000000,72625.000000,1684.727500,405.137413,
7198,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-179428,-28,710247,546349,6128,-284,-128,10,147,0,16457,19428,1552,2000,4134,1510,-363.382250,-163898.000000,86749.000000,1696.898000,486.033271,
7199,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-18662,-28,494403,477594,6135,-36,-7,18,50,0,16458,19428,1552,2000,2059,1525,-4805.653710,-16809.000000,17469.000000,1560.041500,71.818339,
7200,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-27052,-28,497880,472095,6130,-112,-58,6,67,0,46170,12808,1553,2000,1942,1523,-643.372158,-25785.000000,12345.000000,1560.762500,69.075973,
7201,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-26058,-28,485789,461250,6083,-43,-24,3,21,0,46171,12808,1553,2000,2007,1512,-60.882801,-24539.000000,5025.000000,1540.266500,61.550975,
7202,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-30243,-28,499952,471238,6185,-32,-7,22,59,0,46170,12808,1553,2000,2025,1533,-5651.214128,-28714.000000,7363.000000,1570.468500,71.620304,
7203,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-30183,-28,501213,473717,6140,-55,-15,21,69,0,46172,12808,1553,2000,1981,1523,-4150.326797,-27496.000000,13217.000000,1565.470500,77.205609,
7204,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-799773,-28,1479443,728295,6147,-723,-178,323,853,0,46171,12808,1553,2000,15298,1508,-4209.855294,-751148.000000,267270.000000,2188.641500,2045.260643,
7205,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-298462,-28,855253,578843,6156,-106,-31,46,113,0,46180,12808,1553,2000,5985,1520,-3832.879201,-276410.000000,117143.000000,1798.438500,745.717292,
7206,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-212692,-28,789283,601312,6171,-65,-7,35,91,0,46170,12808,1553,2000,4824,1521,-5098.039216,-187971.000000,138487.000000,1777.810500,639.027062,
7207,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-796825,-28,1594189,878322,6128,-874,-313,265,904,0,46170,12808,1553,2000,15174,1489,-3282.589084,-715867.000000,418722.000000,2311.863500,2239.777750,
7208,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-1491,-28,463238,462243,6130,-130,-98,-72,-51,0,1536,15129,1553,2000,1624,1524,18910.012674,-995.000000,2493.000000,1538.854000,12.329059,
7209,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-914,-26,457077,456196,6083,-10,-4,2,2,0,1539,15129,1553,2000,1568,1511,634.920635,-881.000000,-29.000000,1522.234000,6.840924,
7210,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-3328,-28,466237,462975,6185,-5,-5,8,8,0,1537,15129,1553,2000,1592,1532,-5256.410256,-3262.000000,-900.000000,1546.335000,8.594578,
7211,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-1181,-28,461617,460355,6140,2,-2,5,2,0,1537,15129,1553,2000,1567,1524,-20000.000000,-1262.000000,-145.000000,1536.622000,6.236835,
7212,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073734200,0,-31407,-28,501112,470756,6147,-50,-15,22,61,0,1536,15129,1553,2000,2007,1522,-4144.144144,-30356.000000,9731.000000,1562.405500,80.218109,
7213,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073734200,0,-14107,-28,481850,470568,6156,-40,-18,-8,21,0,1536,15129,1553,2000,1894,1522,552.677029,-11282.000000,8868.000000,1554.037500,44.758620,
7214,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-11622,-28,481145,471406,6171,-151,-185,-237,-264,0,1536,15129,1553,2000,1766,1530,-39011.082694,-9739.000000,8581.000000,1556.460000,37.639785,
7215,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-59906,-28,540333,485910,6128,-90,-27,18,71,0,1540,15129,1553,2000,2399,1518,-2449.494949,-54423.000000,26310.000000,1586.003000,159.408005,
7216,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073734200,0,-11613,-28,468623,457320,6083,-11,-7,-4,8,0,23150,4025,1554,2000,1802,1510,555.555556,-11303.000000,1095.000000,1526.895500,31.349985,
7217,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-14779,-28,479731,465425,6185,-11,-12,4,16,0,23153,4025,1554,2000,1799,1532,-2817.869416,-14306.000000,1550.000000,1553.978000,34.893144,
7218,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-8696,-28,471917,463789,6140,-2,-3,14,8,0,23156,4025,1554,2000,1670,1523,-9361.702128,-8128.000000,3289.000000,1546.428500,24.809028,
7219,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-69543,-28,544205,478080,6147,-88,-40,16,53,0,23164,4025,1554,2000,2558,1521,-1280.445372,-66125.000000,17055.000000,1585.330000,156.907008,
7220,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-50741,-28,542353,499366,6156,-206,-93,15,123,0,23154,4025,1554,2000,2446,1526,-882.800609,-42987.000000,37666.000000,1601.195500,159.550266,
7221,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-73352,-28,561184,492497,6171,-110,-43,31,96,0,23170,4025,1554,2000,2496,1528,-2707.129094,-68687.000000,29672.000000,1606.542500,181.633026,
7222,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-68036,-28,545672,483083,6128,-126,-57,13,80,0,23152,4025,1554,2000,2615,1519,-1153.100775,-62589.000000,23483.000000,1585.976000,171.200793,
7223,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-7579,-28,474163,467322,6130,-3,-3,8,20,0,23156,4025,1554,2000,1777,1527,-7916.666667,-6841.000000,7572.000000,1546.881500,31.255983,
7224,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073734200,0,-153,-83,463337,463144,6185,-1,-8,-16,-12,0,22838,15090,1554,2000,1556,1531,-18373.983740,-193.000000,-731.000000,1544.142500,3.494452,
7225,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-1907,-28,463689,461993,6140,-1,-2,0,-5,0,22839,15090,1554,2000,1621,1523,-16666.666667,-1696.000000,1493.000000,1538.544000,10.614710,
7226,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-11944,-28,476164,462245,6147,-13,-5,0,4,0,22841,15090,1554,2000,1724,1525,833.333333,-13919.000000,1220.000000,1547.911000,29.521079,
7227,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-3477,-28,465827,461304,6156,-7,-5,6,8,0,22845,15090,1554,2000,1628,1521,-3928.571429,-4523.000000,-396.000000,1541.340000,13.272920,
7228,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-8041,-28,476977,466993,6171,-14,-8,5,26,0,22841,15090,1554,2000,1707,1530,-4461.152882,-9984.000000,4168.000000,1557.784000,27.878062,
7229,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-3307,-28,464988,461158,6128,-10,-1,13,19,0,22839,15090,1554,2000,1652,1520,-6798.679868,-3830.000000,1558.000000,1537.896000,15.304286,
7230,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-2333,1,462513,460186,6130,-2,-1,6,4,0,22846,15090,1554,2000,1586,1524,-8000.000000,-2327.000000,436.000000,1536.707000,7.136256,
7231,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-126,-56,456520,456413,6083,-2,-2,3,7,0,22845,15090,1554,2000,1551,1513,-6458.333333,-107.000000,188.000000,1521.964000,3.578226,
7232,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-37,-64,460489,460428,6131,-21,-19,-21,-12,0,10677,52262,1555,2000,1561,1525,45333.333333,-61.000000,603.000000,1535.314000,3.853882,
7233,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073734200,0,-2054,-64,458512,456451,6084,-9,-2,-2,-3,0,10677,52262,1555,2000,1569,1511,11481.481481,-2061.000000,151.000000,1524.904500,7.609558,
7234,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073734200,0,0,-59,463292,464369,6185,-9,-11,-11,-20,0,10677,52262,1555,2000,1640,1535,-29090.909091,1077.000000,494.000000,1548.549000,10.287108,
7235,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-438,-28,461726,461507,6141,-14,-13,10,18,0,10680,52262,1555,2000,1599,1525,-3473.389356,-219.000000,932.000000,1539.668000,10.200626,
7236,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-1586,29,461640,461096,6146,-3,-3,3,3,0,10679,52262,1555,2000,1578,1523,-3333.333333,-544.000000,146.000000,1536.208000,7.208934,
7237,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073734200,0,-992,60,461795,460879,6156,-29,-27,-26,-25,0,10677,52262,1555,2000,1578,1524,133846.153846,-916.000000,-821.000000,1538.516500,6.943395,
7238,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-264,-61,463899,462652,6171,-13,-10,-11,-5,0,10677,52262,1555,2000,1575,1531,24927.536232,-1247.000000,-173.000000,1543.915000,5.514687,
7239,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-192,-88,459948,460404,6129,-13,-1,7,8,0,10682,52262,1555,2000,1607,1518,-3568.075117,456.000000,729.000000,1534.165500,11.208439,
7240,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-7093,-28,471712,465923,6175,-15,-7,9,6,0,38008,18214,1556,2000,1709,1532,-1856.540084,-5789.000000,2798.000000,1551.074000,19.243584,
7241,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-4730,-28,465844,461170,6147,-7,-6,4,6,0,38013,18214,1556,2000,1623,1525,-2312.925170,-4674.000000,145.000000,1539.319500,11.839148,
7242,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-45193,-28,516217,472675,6142,-64,-17,24,58,0,38011,18214,1556,2000,2207,1522,-3374.283374,-43542.000000,12025.000000,1570.814000,110.438573,
7243,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-28180,-28,500513,474735,6155,-16,-1,24,60,0,38015,18214,1556,2000,2098,1522,-7747.035573,-25778.000000,13110.000000,1563.229500,78.355899,
7244,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-24558,-28,498709,476855,6172,-45,-15,-3,31,0,38005,18214,1556,2000,1937,1529,-1111.111111,-21854.000000,13955.000000,1568.359000,69.801448,
7245,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-43281,-28,513779,472519,6125,-53,-3,36,73,0,38009,18214,1556,2000,2112,1519,-5451.638689,-41260.000000,13144.000000,1564.734000,104.737406,
7246,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-6361,-28,469236,462396,6142,-13,-3,6,4,0,38008,18214,1556,2000,1651,1525,-1666.666667,-6840.000000,1746.000000,1544.856000,19.014449,
7247,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-4950,-18,461634,459248,6080,0,-2,0,6,0,38014,18214,1556,2000,1630,1512,-6666.666667,-2386.000000,3248.000000,1525.121000,14.337586,
7248,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,0,-57,455871,457820,6080,0,-4,6,1,0,55320,60465,1556,2000,1557,1510,-7179.487179,1949.000000,1820.000000,1521.305500,5.403533,
7249,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-4261,-28,467859,463238,6175,-5,-7,5,9,0,55319,60465,1556,2000,1591,1532,-3950.617284,-4621.000000,113.000000,1546.367500,9.003246,
7250,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-6991,-28,468499,461820,6147,-1,-6,0,11,0,55321,60465,1556,2000,1654,1523,-4920.634921,-6679.000000,795.000000,1538.591500,17.262260,
7251,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-9411,-28,471799,464415,6142,-17,-2,14,33,0,55320,60465,1556,2000,1693,1523,-6144.578313,-7384.000000,3765.000000,1545.333500,23.453726,
7252,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073734200,0,0,-59,460840,466049,6155,-13,-7,-6,-4,0,55318,60465,1556,2000,1624,1525,14523.809524,5209.000000,4424.000000,1541.794500,12.683425,
7253,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-8500,-28,474959,467690,6172,-9,-5,1,1,0,55321,60465,1556,2000,1704,1533,2222.222222,-7269.000000,4790.000000,1553.177000,23.864046,
7254,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-7490,-28,472195,465537,6125,-48,-24,0,20,0,55327,60465,1556,2000,1686,1519,467.836257,-6658.000000,6162.000000,1541.451000,27.138287,
7255,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-4729,-28,465998,461551,6142,1,-2,5,1,0,55325,60465,1556,2000,1635,1524,-15238.095238,-4447.000000,901.000000,1539.889500,12.250318,
7256,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073734200,0,-1274,-77,458695,457573,6080,-1,-1,-6,2,0,39414,16546,1557,2000,1577,1511,21666.666667,-1122.000000,1573.000000,1523.534000,7.523752,
7257,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073734200,0,-2028,124,465395,464724,6175,-29,-25,-19,-9,0,39414,16546,1557,2000,1634,1532,17373.737374,-671.000000,1599.000000,1550.991000,12.978209,
7258,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073734200,0,-455,-118,462725,460283,6147,-9,-9,-7,-7,0,39414,16546,1557,2000,1621,1523,63333.333333,-2442.000000,-742.000000,1538.882000,11.309955,
7259,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-7450,-28,468884,461748,6142,-18,-12,5,9,0,39420,16546,1557,2000,1650,1525,-612.244898,-7136.000000,1098.000000,1543.371500,18.816362,
7260,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-6220,-28,468306,462463,6155,-16,-11,6,17,0,39417,16546,1557,2000,1665,1524,-2758.620690,-5843.000000,838.000000,1543.870000,16.516994,
7261,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-8339,-28,475891,469449,6172,-20,-12,4,14,0,39421,16546,1557,2000,1707,1530,-1355.932203,-6442.000000,6549.000000,1553.074000,26.297025,
7262,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-2969,-27,462992,460596,6125,-10,-7,6,6,0,39418,16546,1557,2000,1597,1520,-1967.213115,-2396.000000,1221.000000,1533.208500,9.216183,
7263,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-783,-28,461280,460546,6142,-9,-9,0,0,0,39417,16546,1557,2000,1561,1524,5000.000000,-734.000000,-104.000000,1535.420500,4.244724,
7264,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-974,-68,461242,460228,6142,-3,-3,-4,-5,0,34391,57398,1558,2000,1559,1521,-39047.619048,-1014.000000,-422.000000,1534.298000,3.780502,
7265,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-1028,-7,457263,456240,6081,-5,-1,2,7,0,34402,57398,1558,2000,1566,1511,-4615.384615,-1023.000000,165.000000,1522.846000,6.851663,
7266,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-110,72,462796,462628,6175,-7,-1,1,8,0,34392,57398,1558,2000,1583,1531,-3687.943262,-168.000000,-497.000000,1543.369500,4.923715,
7267,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073734200,0,-1084,9,461301,460189,6146,-6,-6,-9,-12,0,34391,57398,1558,2000,1570,1525,-29523.809524,-1112.000000,-761.000000,1536.009000,5.509893,
7268,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073734200,0,-1362,-62,462032,460747,6142,-18,-19,-17,-19,0,34391,57398,1558,2000,1578,1523,-1220000.000000,-1285.000000,97.000000,1537.314500,8.505856,
7269,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-665,-60,462429,460808,6154,-11,-4,4,7,0,34394,57398,1558,2000,1589,1524,-2258.064516,-1621.000000,-742.000000,1542.015500,9.838509,
7270,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-76,-62,462784,463989,6172,-4,-10,-11,-22,0,34391,57398,1558,2000,1600,1531,-17575.757576,1205.000000,1089.000000,1547.174500,9.781771,
7271,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073734200,0,-167,-116,458891,458625,6125,3,-6,-15,-12,0,34391,57398,1558,2000,1616,1518,-12592.592593,-266.000000,-750.000000,1532.539000,10.528935,
7272,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-2621,-27,464454,461015,6144,-18,-11,3,0,0,23556,35212,1560,2000,1612,1527,3039.215686,-3439.000000,215.000000,1541.724500,10.838155,
7273,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-2397,-28,458673,456328,6084,-7,-1,0,4,0,23566,35212,1560,2000,1575,1510,-1372.549020,-2345.000000,28.000000,1521.816000,6.633110,
7274,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-1523,33,464624,463064,6176,-1,-3,5,2,0,23560,35212,1560,2000,1586,1531,-6274.509804,-1560.000000,-136.000000,1545.825000,7.090936,
7275,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-2088,-24,464001,462500,6144,-8,-6,1,1,0,23565,35212,1560,2000,1590,1525,2549.019608,-1501.000000,1700.000000,1539.788500,8.936765,
7276,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073734200,0,-27999,-28,495575,468256,6138,-88,-66,-40,-10,0,23556,35212,1560,2000,2020,1522,9743.589744,-27319.000000,7906.000000,1555.783000,71.256866,
7277,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-15071,-28,480473,465794,6151,-39,-20,9,28,0,23560,35212,1560,2000,1826,1525,-1739.130435,-14679.000000,4469.000000,1553.143500,37.691457,
7278,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-19537,-28,487202,468727,6171,-31,-11,11,15,0,23565,35212,1560,2000,1800,1531,-1666.666667,-18475.000000,5902.000000,1557.225000,46.388084,
7279,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-23634,-28,490518,469389,6121,-28,-3,13,27,0,23557,35212,1560,2000,2038,1517,-4162.062615,-21129.000000,10314.000000,1552.391000,65.545344,
7280,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073734200,0,-949,-26,461062,460139,6143,-6,-9,-9,-6,0,63604,24657,1561,2000,1640,1521,-Inf,-923.000000,-586.000000,1538.197000,13.966753,
7281,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073734200,0,-703,70,458813,458044,6085,0,-1,6,3,0,63604,24657,1561,2000,1562,1511,-11666.666667,-769.000000,1669.000000,1524.197500,7.087136,
7282,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-5374,-28,468969,466069,6176,-2,-4,6,17,0,63607,24657,1561,2000,1658,1533,-7562.189055,-2900.000000,2869.000000,1549.611000,15.324251,
7283,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-944,-28,460933,460060,6145,-5,-1,2,1,0,63607,24657,1561,2000,1580,1523,-952.380952,-873.000000,-815.000000,1535.446500,7.041885,
7284,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073734200,0,-609,-28,464333,464047,6139,-73,-124,-176,-216,0,63604,24657,1561,2000,1657,1524,-23742.203742,-286.000000,3622.000000,1545.787500,18.543499,
7285,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-6329,-28,468793,462295,6151,-11,-10,10,12,0,63606,24657,1561,2000,1656,1523,-3520.599251,-6498.000000,970.000000,1543.404000,16.510687,
7286,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,10,1073734200,0,-6221,-28,471827,465952,6171,-23,-8,11,9,0,63613,24657,1561,2000,1670,1528,-1739.130435,-5875.000000,3127.000000,1552.891000,21.460362,
7287,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-347,-69,460926,460964,6121,-7,-7,0,7,0,63608,24657,1561,2000,1593,1516,-952.380952,38.000000,1889.000000,1534.367500,11.317396,
7288,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-4818,-28,465393,461062,6080,-5,-4,2,5,0,9567,3553,1562,2000,1664,1510,-2407.407407,-4331.000000,5062.000000,1528.287000,20.776252,
7289,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-8236,-28,475331,467585,6175,-3,-8,6,20,0,9567,3553,1562,2000,1756,1532,-6345.381526,-7746.000000,4460.000000,1552.835000,27.393864,
7290,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-18134,-28,483599,466340,6144,-28,-13,0,24,0,9569,3553,1562,2000,1850,1526,-1656.804734,-17259.000000,5540.000000,1551.757000,48.103430,
7291,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,8,1073734200,0,-68901,-28,539673,472467,6149,-53,-24,1,10,0,9577,3553,1562,2000,2793,1521,1806.853583,-67206.000000,11292.000000,1579.942000,169.851861,
7292,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,9,1073734200,0,-61641,-28,543376,486617,6147,-82,-38,1,39,0,9583,3553,1562,2000,2693,1527,-16.583748,-56759.000000,25592.000000,1593.813000,159.673530,
7293,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073734200,0,-40664,-28,528305,494825,6172,-94,-50,-2,63,0,9565,3553,1562,2000,2143,1531,-667.951188,-33480.000000,31925.000000,1591.575000,130.130597,
7294,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,11,1073734200,0,-67937,-28,538523,473176,6128,-74,-34,4,51,0,9569,3553,1562,2000,2588,1518,-1194.511703,-65347.000000,13576.000000,1576.950000,160.701862,
7295,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-22701,-28,491644,470304,6134,-35,-11,16,43,0,9568,3553,1562,2000,1945,1524,-4163.473819,-21340.000000,10254.000000,1558.477500,63.149469,
7296,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,0,1073734200,0,-2901,-28,463975,461069,6135,-15,-10,0,4,0,48054,30489,1562,2000,1600,1525,1890.547264,-2906.000000,944.000000,1537.023000,8.955360,
7297,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,1,1073734200,0,-4157,-28,462921,459045,6080,-29,-13,2,9,0,48057,30489,1562,2000,1613,1513,671.834625,-3876.000000,3045.000000,1527.602500,13.674520,
7298,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,2,1073734200,0,-1948,-26,466603,465043,6176,-2,-4,1,5,0,48055,30489,1562,2000,1611,1532,-3333.333333,-1560.000000,1843.000000,1547.045500,8.622612,
7299,0XAAAAAAAA,1012,0,8,0,0,0,1,0,0,0,3,1073734200,0,-1238,-28,461778,460693,6144,-6,-10,1,7,0,48054,30489,1562,2000,1571,1522,-666.666667,-1085.000000,-107.000000,1536.101000,6.142866,
