Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
5662,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15656,5,31568,3157,6172,9,15,17,22,0,18324,15667,3094,2000,2650,1528,-28943.089431,0.200000,71.000000,1614.312000,205.363776,
5663,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15289,11,30630,3055,6122,-150,-64,-6,-5,0,18324,15667,3094,2000,4165,1516,4273.157539,-8.000000,-6.000000,1649.124500,409.562368,
5664,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15353,3,30792,3071,6145,-107,-64,-32,-17,0,58631,17118,3094,2000,4303,1518,8807.947020,-8.200000,-1.500000,1663.178000,429.001876,
5665,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15187,-17,30395,3042,6087,-22,-1,2,3,0,58631,17118,3094,2000,3234,1507,512.820513,2.500000,-1.500000,1596.225000,269.140332,
5666,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15407,-27,30862,3086,6177,0,-1,3,16,0,58631,17118,3094,2000,3473,1529,-9102.564103,-0.200000,-2.500000,1641.081000,304.278575,
5667,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15340,-15,30839,3094,6153,-17,-5,-6,-20,0,58631,17118,3094,2000,1619,1453,-83333.333333,10.100000,17.500000,1540.118000,16.702248,
5668,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15384,2,30946,3086,6149,-368,-178,-29,19,0,58631,17118,3094,2000,6436,1511,3740.458015,-8.600000,11.500000,1758.897000,784.791810,
5669,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15328,-3,30702,3071,6149,-125,-74,-38,-22,0,58631,17118,3094,2000,4540,1517,9178.743961,0.800000,-3.500000,1698.563000,527.162669,
5670,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15380,-28,30798,3078,6172,-136,-84,-34,-5,0,58631,17118,3094,2000,4315,1525,6410.835214,-1.800000,-8.000000,1699.051000,487.445900,
5671,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15440,-22,31057,3103,6122,-151,-9,33,56,0,58631,17118,3094,2000,7282,1507,-1548.516843,-2.700000,42.000000,1805.673000,920.184704,
5672,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15398,8,31005,3091,6134,-89,-26,-7,-5,0,6287,17891,3094,2000,4064,1517,4477.244772,-9.500000,24.000000,1661.044500,411.429041,
5673,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15168,-16,30432,3039,6081,-25,0,10,14,0,6287,17891,3094,2000,3155,1508,-3202.099738,-4.200000,-1.500000,1590.289500,253.686897,
5674,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15401,-24,30851,3081,6179,-56,-24,-4,3,0,6287,17891,3094,2000,3023,1528,3519.458545,-4.100000,-8.500000,1613.268500,239.530053,
5675,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15359,-23,30883,3067,6162,43,38,35,53,0,6287,17891,3094,2000,1586,1486,-107654.320988,-21.300000,-14.000000,1540.654000,13.028480,
5676,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15550,11,31560,3155,6142,-80,2,6,11,0,6287,17891,3094,2000,5059,1517,336.943442,-1.000000,84.000000,1679.429500,540.147215,
5677,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15343,-3,30731,3065,6153,-188,-97,-25,-6,0,6287,17891,3094,2000,4098,1520,5188.781014,-8.100000,-11.500000,1679.301000,436.710316,
5678,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15411,-23,30847,3082,6175,-171,-87,-20,4,0,6287,17891,3094,2000,4009,1526,4380.630631,-2.700000,-5.500000,1676.053000,424.609256,
5679,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15323,-20,30707,3071,6131,-223,-89,10,14,0,6287,17891,3094,2000,6259,1503,2592.592593,0.300000,5.500000,1768.888500,783.552157,
5680,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15396,-13,30934,3092,6134,-18,-3,-3,1,0,39458,27002,3094,2000,1700,1524,3391.812865,-1.400000,25.000000,1540.755000,22.383766,
5681,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15213,-25,30448,3043,6081,4,2,4,7,0,39458,27002,3094,2000,1700,1509,-29090.909091,-1.800000,2.500000,1527.692000,22.289889,
5682,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15531,-24,31088,3117,6179,-6,23,66,105,0,39458,27002,3094,2000,1621,1534,-11666.666667,8.200000,27.500000,1550.002000,13.905934,
5683,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15334,-19,30792,3053,6162,73,53,54,55,0,39458,27002,3094,2000,1595,1491,70566.037736,-26.200000,-28.000000,1536.081000,13.576871,
5684,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15314,3,30646,3055,6142,-186,-158,-146,-129,0,39458,27002,3094,2000,1706,1522,53041.894353,-9.600000,-16.000000,1546.648500,26.689285,
5685,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15354,-27,30723,3062,6153,-132,-91,-62,-32,0,39458,27002,3094,2000,1745,1525,12725.430598,-10.300000,-14.500000,1545.428500,26.826030,
5686,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,0,30853,3093,6175,-393,-331,-281,-233,0,39458,27002,3094,2000,1778,1532,35597.484277,7.700000,5.500000,1553.369500,35.569017,
5687,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15274,-26,30598,3056,6131,-86,-68,-56,-44,0,39458,27002,3094,2000,1674,1516,27342.995169,-3.800000,-9.500000,1539.226000,21.900478,
5688,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15332,6,30695,3063,6134,-735,-539,-381,-271,0,391,32838,3094,2000,3013,1522,17376.344086,-6.500000,-4.000000,1613.352500,247.507215,
5689,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15182,-18,30406,3035,6081,-1380,-1136,-915,-726,0,391,32838,3094,2000,4033,1505,28404.336540,-5.600000,-5.500000,1632.509000,387.362879,
5690,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15509,-12,31178,3122,6179,-1333,-1010,-748,-524,0,391,32838,3094,2000,3819,1525,19072.765588,4.200000,32.500000,1656.133000,370.269239,
5691,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15316,-46,30801,3063,6162,38,24,23,45,0,391,32838,3094,2000,1583,1477,-111666.666667,-17.100000,-18.000000,1536.921000,13.401894,
5692,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15297,-18,30686,3074,6142,-1759,-1371,-1040,-752,0,391,32838,3094,2000,3828,1520,21139.618138,5.400000,3.000000,1645.247000,370.715236,
5693,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15343,-14,30710,3070,6153,-6316,-5252,-4293,-3448,0,391,32838,3094,2000,7521,1515,30318.937572,-1.000000,-6.500000,1843.922500,976.770132,
5694,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,-32,30871,3076,6175,-5566,-4591,-3721,-2946,0,391,32838,3094,2000,6710,1519,28785.796105,-11.100000,-11.500000,1831.925500,912.603671,
5695,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15283,-3,30610,3055,6131,-2564,-2089,-1658,-1286,0,391,32838,3094,2000,4207,1513,26354.044549,-6.000000,-10.500000,1658.573500,437.424562,
5696,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15326,-6,30700,3065,6140,-33,-22,-13,-6,0,54720,12600,3095,2000,3482,1521,10370.370370,-5.000000,-5.000000,1632.624000,316.221063,
5697,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15179,-13,30397,3038,6083,-160,-105,-66,-15,0,54720,12600,3095,2000,3148,1506,8832.630098,-1.700000,-3.500000,1593.254500,255.983069,
5698,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15418,-35,30876,3092,6171,-123,-70,-30,6,0,54720,12600,3095,2000,2913,1526,5136.612022,4.400000,6.500000,1614.607000,236.832784,
5699,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15361,-29,30788,3056,6160,-34,-24,-12,15,0,54720,12600,3095,2000,1591,1492,2431.865828,-22.800000,-24.000000,1540.297000,14.226552,
5700,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15439,-39,30852,3113,6147,-2460,-1532,-837,-370,0,54720,12600,3095,2000,13633,1501,9107.441972,27.800000,39.500000,2090.965500,1909.413597,
5701,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15347,9,30723,3070,6159,-1631,-998,-501,-173,0,54720,12600,3095,2000,9649,1509,7968.247451,-2.300000,-9.500000,1973.883500,1389.440944,
5702,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,-26,30860,3080,6176,-1444,-893,-458,-172,0,54720,12600,3095,2000,8262,1522,8299.223712,-6.000000,-8.000000,1947.032500,1227.441187,
5703,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15403,12,30996,3087,6126,-2309,-1426,-750,-272,0,54720,12600,3095,2000,13818,1495,8348.312951,-12.600000,24.000000,2225.627000,2201.130115,
5704,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15330,-38,30699,3071,6140,-126,-63,-25,-1,0,19776,21700,3095,2000,2852,1523,5343.018563,1.100000,1.000000,1606.799500,221.744694,
5705,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15199,-25,30415,3033,6083,-1,1,-3,0,0,19776,21700,3095,2000,2208,1511,-53333.333333,-8.500000,-8.500000,1547.147000,101.294306,
5706,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15418,-37,30862,3090,6171,-5,9,11,1,0,19776,21700,3095,2000,2402,1530,-16666.666667,3.800000,4.500000,1588.820000,142.083537,
5707,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15280,9,30759,3085,6160,28,20,-3,14,0,19776,21700,3095,2000,1595,1484,11794.871795,9.100000,5.000000,1536.766500,12.873033,
5708,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15310,-32,30644,3063,6147,-117,-66,-33,-11,0,19776,21700,3095,2000,2716,1522,7445.394112,-1.400000,-10.500000,1588.642500,183.194374,
5709,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15384,-14,30832,3077,6160,-18,-18,-17,-11,0,19776,21700,3095,2000,2478,1522,45151.515152,-6.200000,-3.000000,1581.717500,142.099971,
5710,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15407,-35,30843,3081,6175,-36,-4,14,8,0,19776,21700,3095,2000,2152,1529,-1333.333333,-3.300000,-6.500000,1578.329500,110.221454,
5711,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15271,-38,30580,3050,6126,-206,-106,-37,6,0,19776,21700,3095,2000,3130,1516,4775.413712,-8.000000,-13.000000,1613.003000,265.424498,
5712,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15398,-5,30976,3088,6146,35,35,32,28,0,64174,25932,3095,2000,1648,1524,86944.444444,-9.600000,15.000000,1541.510500,16.876904,
5713,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15337,6,30999,3098,6083,-28,-35,-43,-28,0,64174,25932,3095,2000,1671,1509,-282500.000000,-1.900000,56.500000,1529.562500,22.668571,
5714,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15425,-46,30864,3086,6181,3,-5,-7,-2,0,64174,25932,3095,2000,1616,1531,-14117.647059,-0.400000,-4.500000,1547.044500,11.304933,
5715,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15331,-43,30776,3087,6144,33,29,18,23,0,64174,25932,3095,2000,1584,1483,38536.585366,9.400000,15.000000,1536.195500,13.307565,
5716,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15304,-34,30648,3061,6150,-212,-162,-126,-90,0,64174,25932,3095,2000,1941,1523,21127.694859,-3.800000,-14.000000,1561.880500,66.489136,
5717,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15411,12,30940,3093,6151,-338,-269,-200,-146,0,64174,25932,3095,2000,2049,1525,21291.989664,-1.000000,17.500000,1556.262000,68.121996,
5718,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15409,-39,30884,3091,6172,-92,-40,-7,9,0,64174,25932,3095,2000,2061,1532,3115.079365,2.600000,5.000000,1571.629000,79.976568,
5719,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15274,-22,30612,3060,6127,-257,-220,-185,-161,0,64174,25932,3095,2000,2008,1519,39133.126935,-1.200000,-3.500000,1558.375500,78.172466,
5720,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15324,-4,30709,3075,6146,-190,-123,-79,-47,0,21422,37963,3095,2000,3386,1523,12135.306554,4.100000,2.000000,1620.769000,290.294596,
5721,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15197,12,30425,3033,6083,-130,-91,-64,-29,0,21422,37963,3095,2000,3062,1508,12525.252525,-9.500000,-8.500000,1578.694000,217.023767,
5722,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15425,0,30856,3077,6181,-207,-119,-55,-23,0,21422,37963,3095,2000,3294,1528,7597.402597,-8.600000,-13.500000,1625.931000,266.760770,
5723,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15310,4,30822,3077,6144,-97,-116,-107,-99,0,21422,37963,3095,2000,1591,1478,2324444.444444,-5.200000,5.000000,1536.446500,13.737290,
5724,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15359,3,30762,3067,6150,-904,-594,-366,-196,0,21422,37963,3095,2000,5409,1517,11264.172336,-9.200000,-8.000000,1716.424500,627.008660,
5725,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15392,-35,30909,3079,6151,-2487,-1658,-971,-468,0,21422,37963,3095,2000,10155,1505,10466.587584,-11.900000,3.500000,1967.473500,1364.153467,
5726,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15499,10,31134,3101,6172,-1938,-1301,-787,-377,0,21422,37963,3095,2000,8735,1514,10786.992496,-12.400000,15.000000,1987.385500,1344.751706,
5727,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15283,-20,30613,3062,6127,-1082,-661,-361,-161,0,21422,37963,3095,2000,7182,1507,8991.185113,0.700000,-1.500000,1818.691000,938.138817,
5728,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15472,12,31206,3119,6145,3,5,0,1,0,5992,53723,3095,2000,4337,1519,10303.030303,-1.600000,46.500000,1674.365500,436.264979,
5729,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15295,-14,30848,3084,6087,-144,-135,-128,-109,0,5992,53723,3095,2000,3018,1507,73452.380952,-0.800000,40.500000,1586.416000,221.664095,
5730,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15391,-1,30849,3087,6185,-39,-28,-11,-9,0,5992,53723,3095,2000,3025,1529,10218.068536,2.100000,-5.500000,1622.997000,246.079160,
5731,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15339,-37,30915,3070,6159,124,108,76,71,0,5992,53723,3095,2000,1597,1484,29738.219895,-21.500000,-9.500000,1540.238000,15.085170,
5732,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15420,7,31116,3099,6148,-11,3,9,13,0,5992,53723,3095,2000,4498,1519,-6324.786325,-12.600000,25.000000,1659.094500,450.527844,
5733,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15370,-38,30752,3083,6154,-84,-38,-9,11,0,5992,53723,3095,2000,3408,1522,3036.093418,7.800000,6.000000,1634.522500,306.224386,
5734,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15434,6,30968,3095,6170,-72,-20,21,17,0,5992,53723,3095,2000,2960,1525,-411.255411,-1.800000,10.000000,1634.324000,261.953179,
5735,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15269,-5,30600,3055,6124,-116,-63,-31,-19,0,5992,53723,3095,2000,4057,1511,8482.972136,-5.000000,-7.000000,1655.289500,421.815053,
5736,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15382,10,30879,3086,6145,-163,-71,-22,2,0,37996,63737,3095,2000,4750,1520,4448.529412,-1.900000,13.500000,1690.064500,522.141245,
5737,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15172,-33,30414,3033,6087,-195,-87,-29,-3,0,37996,63737,3095,2000,8072,1495,4921.135647,-8.400000,-10.500000,1810.184500,1047.389117,
5738,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15415,-36,30846,3081,6185,-563,-372,-211,-96,0,37996,63737,3095,2000,7482,1521,9918.907384,-3.600000,-11.500000,1825.844500,938.292911,
5739,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15268,-33,30763,3084,6159,43,27,18,61,0,37996,63737,3095,2000,1580,1492,-58518.518519,7.700000,4.500000,1536.730000,13.090191,
5740,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15304,-15,30648,3058,6148,-141,-79,-27,0,0,37996,63737,3095,2000,2821,1523,5333.333333,-6.800000,-16.000000,1590.611500,188.452706,
5741,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15350,7,30749,3070,6154,-404,-272,-163,-77,0,37996,63737,3095,2000,3658,1521,10672.782875,-4.900000,-7.000000,1635.456500,326.452991,
5742,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15437,-37,30880,3074,6170,-307,-202,-115,-38,0,37996,63737,3095,2000,3278,1527,9008.202834,-14.000000,-11.000000,1636.851000,296.076824,
5743,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15287,12,30613,3062,6124,-234,-131,-55,-15,0,37996,63737,3095,2000,3441,1515,6557.526148,0.700000,0.000000,1635.320500,332.662888,
5744,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15332,-7,30699,3068,6140,-42,-24,-15,-6,0,3692,4219,3096,2000,3257,1524,9059.829060,-1.900000,-2.000000,1620.551500,265.559698,
5745,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15189,12,30420,3036,6084,-2,-5,-6,-5,0,3692,4219,3096,2000,2720,1508,-33333.333333,-6.000000,-6.000000,1578.734500,192.031143,
5746,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15410,-45,30867,3084,6177,-6,-3,-11,-6,0,3692,4219,3096,2000,2740,1530,-57500.000000,-2.700000,-4.500000,1611.347500,210.872473,
5747,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15319,12,30785,3078,6144,-6,-2,-11,-21,0,3692,4219,3096,2000,1599,1482,-15679.012346,-0.500000,6.000000,1536.284000,14.438675,
5748,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15328,-21,30695,3066,6151,-365,-231,-113,-25,0,3692,4219,3096,2000,4727,1520,7416.520211,-3.500000,-9.500000,1669.395000,477.881363,
5749,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15344,-33,30730,3073,6154,-195,-87,-30,3,0,3692,4219,3096,2000,3801,1521,4577.572965,0.000000,-4.000000,1643.674500,354.778454,
5750,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15399,-35,30846,3082,6180,-76,-11,-1,5,0,3692,4219,3096,2000,3511,1526,2134.387352,-2.600000,-8.000000,1649.056500,340.613700,
5751,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15285,-32,30617,3054,6126,-442,-266,-128,-31,0,3692,4219,3096,2000,5350,1512,7206.418673,-7.700000,-9.000000,1725.896000,633.411211,
5752,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15331,0,30668,3067,6140,-206,-190,-178,-174,0,25274,25815,3096,2000,3397,1523,112098.765432,0.200000,-3.000000,1612.510000,264.105746,
5753,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15284,-12,30675,3079,6084,-12,-7,-3,6,0,25274,25815,3096,2000,2677,1510,1264.367816,11.500000,37.000000,1566.073000,160.075744,
5754,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15403,2,30860,3085,6177,-11,-11,-17,-13,0,25274,25815,3096,2000,2960,1527,-75555.555556,-1.000000,-3.500000,1605.117000,221.511032,
5755,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15224,-12,30765,3090,6144,28,72,88,90,0,25274,25815,3096,2000,1582,1492,-26270.627063,13.500000,18.000000,1536.481500,13.752987,
5756,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15401,-38,31004,3093,6151,88,166,149,138,0,25274,25815,3096,2000,4568,1516,-71127.819549,-7.400000,17.500000,1669.752500,471.044666,
5757,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15476,-21,31132,3114,6154,5,12,22,36,0,25274,25815,3096,2000,3105,1522,-15469.255663,0.800000,37.000000,1610.743500,239.961371,
5758,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15411,-20,30867,3076,6180,-103,-59,-22,-16,0,25274,25815,3096,2000,3157,1530,7852.348993,-10.700000,-14.000000,1636.091500,284.067946,
5759,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15281,-24,30597,3056,6126,-137,-61,-11,2,0,25274,25815,3096,2000,4838,1514,4054.246966,-3.700000,-7.000000,1687.489500,525.720723,
5760,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15318,3,30690,3072,6141,-19,-8,-12,-10,0,43563,28491,3096,2000,2414,1523,32173.913043,3.000000,1.500000,1572.545500,136.042251,
5761,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15185,-28,30419,3040,6088,-4,1,2,-3,0,43563,28491,3096,2000,2137,1506,13333.333333,-1.900000,-4.000000,1544.956500,89.889497,
5762,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15416,8,30843,3085,6187,-3,-3,-7,-8,0,43563,28491,3096,2000,2146,1533,-21754.385965,0.700000,-8.500000,1572.446000,88.076501,
5763,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15319,-31,30836,3077,6155,78,42,12,18,0,43563,28491,3096,2000,1607,1487,8571.428571,-6.600000,-0.500000,1538.857500,13.018878,
5764,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15329,12,30702,3062,6149,-49,-14,7,3,0,43563,28491,3096,2000,2560,1523,1657.250471,-8.200000,-12.500000,1589.651500,163.728455,
5765,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15340,0,30697,3068,6149,-24,10,8,9,0,43563,28491,3096,2000,2325,1525,-3848.797251,-1.700000,-6.500000,1579.024000,126.309384,
5766,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15402,-34,30846,3085,6177,-26,-12,-3,4,0,43563,28491,3096,2000,2221,1531,2895.622896,0.400000,-3.500000,1582.934000,120.830884,
5767,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15276,6,30643,3058,6124,-41,-11,-3,-3,0,43563,28491,3096,2000,2835,1515,4590.163934,-6.300000,-4.000000,1597.537500,212.895596,
5768,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15337,-6,30697,3065,6141,-236,-124,-60,-19,0,25550,28708,3096,2000,9150,1507,6899.766900,-4.700000,-5.500000,1901.038500,1193.518203,
5769,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15192,-15,30392,3030,6088,-268,-162,-86,-29,0,25550,28708,3096,2000,6248,1502,8121.059269,-9.200000,-14.000000,1727.972500,738.725329,
5770,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15407,-12,30870,3081,6187,-306,-209,-122,-54,0,25550,28708,3096,2000,6670,1522,10328.192962,-6.000000,-12.500000,1797.247000,834.857698,
5771,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15311,7,30873,3067,6155,-58,-50,-42,-21,0,25550,28708,3096,2000,1585,1485,20616.246499,-20.300000,-10.500000,1538.620500,14.593679,
5772,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15440,-17,31035,3118,6149,-11,11,24,39,0,25550,28708,3096,2000,2656,1522,-9775.051125,14.500000,43.500000,1584.938000,180.631659,
5773,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15352,-40,30742,3084,6149,-85,-52,-23,-12,0,25550,28708,3096,2000,2608,1521,8225.806452,9.800000,9.500000,1591.834500,182.726000,
5774,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,10,30860,3087,6177,-78,-42,-20,1,0,25550,28708,3096,2000,2648,1530,5611.325611,1.000000,-1.500000,1606.862500,194.260798,
5775,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15272,1,30578,3055,6124,-148,-98,-63,-26,0,25550,28708,3096,2000,2948,1517,10590.191189,-2.800000,-7.000000,1605.208500,248.250859,
5776,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15328,-17,30680,3070,6141,-713,-470,-287,-158,0,53970,31542,3096,2000,11409,1505,11349.206349,2.000000,-0.500000,2029.292000,1587.783709,
